trial_id,AE_label_raw,event_category,is_any_ae,is_serious_ae,is_fatal,is_ae_leading_to_discontinuation,is_aesi,arm_label,arm_role,arm_total_n,n_with_event,percent_with_event,label_raw,ae_canonical,ae_family,is_summary,summary_type,drug_name,is_clinical_dose,include_in_plot,dose_mg,route,frequency
NCT05669599,Constipation,Most frequent adverse events,True,False,False,False,False,Placebo,control,76,4.0,5.0,Constipation,Constipation,Constipation,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Constipation,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,31,4.0,13.0,Constipation,Constipation,Constipation,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Constipation,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,32,3.0,9.0,Constipation,Constipation,Constipation,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Constipation,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,32,6.0,19.0,Constipation,Constipation,Constipation,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Constipation,Most frequent adverse events,True,False,False,False,False,Placebo,control,32,0.0,0.0,Constipation,Constipation,Constipation,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,77,13.0,17.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,77,11.0,14.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,79,18.0,23.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,420 mg Every 8 Wk,treatment,51,11.0,22.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,5.0,10.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,8.0,15.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,Placebo,control,76,1.0,1.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,31,1.0,3.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,32,2.0,6.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,32,2.0,6.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Retching,Most frequent adverse events,True,False,False,False,False,Placebo,control,32,0.0,0.0,Retching,Retching,Vomiting,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,77,8.0,10.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,77,5.0,6.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,79,17.0,22.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,420 mg Every 8 Wk,treatment,51,6.0,12.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,7.0,14.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,10.0,19.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,Placebo,control,76,4.0,5.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,31,3.0,10.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,32,5.0,16.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,32,5.0,16.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Diarrhea,Most frequent adverse events,True,False,False,False,False,Placebo,control,32,3.0,9.0,Diarrhea,Diarrhea,Diarrhea,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,77,11.0,14.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,77,8.0,10.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,79,13.0,16.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,420 mg Every 8 Wk,treatment,51,10.0,20.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,3.0,6.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,5.0,10.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,Placebo,control,76,5.0,7.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,31,1.0,3.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,32,1.0,3.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,32,3.0,9.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Headache,Most frequent adverse events,True,False,False,False,False,Placebo,control,32,4.0,12.0,Headache,Headache,Headache,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,77,8.0,10.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,77,8.0,10.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,79,8.0,10.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,420 mg Every 8 Wk,treatment,51,7.0,14.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,4.0,8.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,7.0,13.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,Placebo,control,76,0.0,0.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,140 mg Every 4 Wk,treatment,31,2.0,6.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,280 mg Every 4 Wk,treatment,32,2.0,6.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,420 mg Every 4 Wk,treatment,32,2.0,6.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,GERD,Most frequent adverse events,True,False,False,False,False,Placebo,control,32,0.0,0.0,GERD,Gastroesophageal reflux disease,Gastroesophageal reflux disease,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,140 mg Every 4 Wk,treatment,77,3.0,4.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,77,4.0,5.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,420 mg Every 4 Wk,treatment,79,2.0,3.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,420 mg Every 8 Wk,treatment,51,3.0,6.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,4.0,8.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,4.0,8.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,Placebo,control,76,3.0,4.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,140 mg Every 4 Wk,treatment,31,1.0,3.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,32,1.0,3.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,420 mg Every 4 Wk,treatment,32,1.0,3.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Hypersensitivity,Adverse events of special interest,False,False,False,False,True,Placebo,control,32,0.0,0.0,Hypersensitivity,Hypersensitivity,Hypersensitivity,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,140 mg Every 4 Wk,treatment,77,10.0,13.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,77,5.0,6.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,420 mg Every 4 Wk,treatment,79,8.0,10.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,420 mg Every 8 Wk,treatment,51,0.0,0.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,8.0,16.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,6.0,12.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,Placebo,control,76,2.0,3.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,140 mg Every 4 Wk,treatment,31,2.0,6.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,32,3.0,9.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,420 mg Every 4 Wk,treatment,32,1.0,3.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Injection-site reactions,Adverse events of special interest,False,False,False,False,True,Placebo,control,32,2.0,6.0,Injection-site reactions,Injection-site reaction,Injection-site reactions,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,140 mg Every 4 Wk,treatment,77,6.0,8.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,280 mg Every 4 Wk,treatment,77,2.0,3.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,420 mg Every 4 Wk,treatment,79,9.0,11.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,420 mg Every 8 Wk,treatment,51,5.0,10.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,1.0,2.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,1.0,2.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,Placebo,control,76,0.0,0.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,,,
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,140 mg Every 4 Wk,treatment,31,0.0,0.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,280 mg Every 4 Wk,treatment,32,1.0,3.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,420 mg Every 4 Wk,treatment,32,3.0,9.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Severe or serious GI events,Adverse events of special interest,False,True,False,False,True,Placebo,control,32,0.0,0.0,Severe or serious GI events,Severe or serious gastrointestinal events,Severe or serious gastrointestinal events,True,other_summary,Maridebart Cafraglutide,False,False,,,
NCT05669599,Acute renal events,Adverse events of special interest,False,True,False,False,True,420 mg Every 8 Wk,treatment,51,1.0,2.0,Acute renal events,Acute kidney injury,Renal impairment,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Acute gallbladder diseases,Adverse events of special interest,False,False,False,False,True,140 mg Every 4 Wk,treatment,77,1.0,1.0,Acute gallbladder diseases,Acute gallbladder disease,Gallbladder disease,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Acute gallbladder diseases,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,77,1.0,1.0,Acute gallbladder diseases,Acute gallbladder disease,Gallbladder disease,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Acute gallbladder diseases,Adverse events of special interest,False,False,False,False,True,420 mg Every 4 Wk,treatment,79,5.0,6.0,Acute gallbladder diseases,Acute gallbladder disease,Gallbladder disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Acute gallbladder diseases,Adverse events of special interest,False,False,False,False,True,420 mg Every 8 Wk,treatment,51,1.0,2.0,Acute gallbladder diseases,Acute gallbladder disease,Gallbladder disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Acute gallbladder diseases,Adverse events of special interest,False,False,False,False,True,"420 mg Every 4 Wk, with 12-Wk DE",treatment,52,2.0,4.0,Acute gallbladder diseases,Acute gallbladder disease,Gallbladder disease,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Acute gallbladder diseases,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,32,1.0,3.0,Acute gallbladder diseases,Acute gallbladder disease,Gallbladder disease,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Heart-rate increase,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,77,4.0,5.0,Heart-rate increase,Increased heart rate,Tachycardia,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Heart-rate increase,Adverse events of special interest,False,False,False,False,True,420 mg Every 8 Wk,treatment,51,1.0,2.0,Heart-rate increase,Increased heart rate,Tachycardia,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Heart-rate increase,Adverse events of special interest,False,False,False,False,True,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,1.0,2.0,Heart-rate increase,Increased heart rate,Tachycardia,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Heart-rate increase,Adverse events of special interest,False,False,False,False,True,Placebo,control,76,1.0,1.0,Heart-rate increase,Increased heart rate,Tachycardia,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Heart-rate increase,Adverse events of special interest,False,False,False,False,True,280 mg Every 4 Wk,treatment,32,2.0,6.0,Heart-rate increase,Increased heart rate,Tachycardia,False,,Maridebart Cafraglutide,False,False,280.0,SC,Q4W
NCT05669599,Heart-rate increase,Adverse events of special interest,False,False,False,False,True,Placebo,control,32,2.0,6.0,Heart-rate increase,Increased heart rate,Tachycardia,False,,Maridebart Cafraglutide,False,False,,,
NCT05669599,Depressive disorder or suicidal behavior or ideation,Adverse events of special interest,False,True,False,True,True,140 mg Every 4 Wk,treatment,77,1.0,1.0,Depressive disorder or suicidal behavior or ideation,Depression or suicidality,Depression and suicidality,False,,Maridebart Cafraglutide,False,False,140.0,SC,Q4W
NCT05669599,Depressive disorder or suicidal behavior or ideation,Adverse events of special interest,False,True,False,True,True,420 mg Every 4 Wk,treatment,79,4.0,5.0,Depressive disorder or suicidal behavior or ideation,Depression or suicidality,Depression and suicidality,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Depressive disorder or suicidal behavior or ideation,Adverse events of special interest,False,True,False,True,True,420 mg Every 8 Wk,treatment,51,5.0,10.0,Depressive disorder or suicidal behavior or ideation,Depression or suicidality,Depression and suicidality,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q8W
NCT05669599,Depressive disorder or suicidal behavior or ideation,Adverse events of special interest,False,True,False,True,True,"420 mg Every 4 Wk, with 4-Wk DE",treatment,51,1.0,2.0,Depressive disorder or suicidal behavior or ideation,Depression or suicidality,Depression and suicidality,False,,Maridebart Cafraglutide,False,False,420.0,SC,Q4W
NCT05669599,Depressive disorder or suicidal behavior or ideation,Adverse events of special interest,False,True,False,True,True,Placebo,control,32,1.0,3.0,Depressive disorder or suicidal behavior or ideation,Depression or suicidality,Depression and suicidality,False,,Maridebart Cafraglutide,False,False,,,
NCT00381342,Hypoglycemia,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 5 μg,treatment,77,4.0,5.0,Hypoglycemia,Hypoglycemia,Hypoglycemia,False,,Exenatide,True,True,0.005,SC,BID
NCT00381342,Hypoglycemia,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 10 μg,treatment,78,3.0,4.0,Hypoglycemia,Hypoglycemia,Hypoglycemia,False,,Exenatide,True,True,0.01,SC,BID
NCT00381342,Hypoglycemia,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Placebo,control,77,1.0,1.0,Hypoglycemia,Hypoglycemia,Hypoglycemia,False,,Exenatide,False,False,,,
NCT00381342,Headache,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,True,False,Exenatide 5 μg,treatment,77,4.0,5.0,Headache,Headache,Headache,False,,Exenatide,True,True,0.005,SC,BID
NCT00381342,Headache,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,True,False,Exenatide 10 μg,treatment,78,2.0,3.0,Headache,Headache,Headache,False,,Exenatide,True,True,0.01,SC,BID
NCT00381342,Headache,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Placebo,control,77,3.0,4.0,Headache,Headache,Headache,False,,Exenatide,False,False,,,
NCT00381342,Influenza,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 5 μg,treatment,77,3.0,4.0,Influenza,Influenza,Influenza,False,,Exenatide,True,True,0.005,SC,BID
NCT00381342,Influenza,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 10 μg,treatment,78,5.0,6.0,Influenza,Influenza,Influenza,False,,Exenatide,True,True,0.01,SC,BID
NCT00381342,Influenza,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Placebo,control,77,3.0,4.0,Influenza,Influenza,Influenza,False,,Exenatide,False,False,,,
NCT00381342,Vomiting,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 5 μg,treatment,77,3.0,4.0,Vomiting,Vomiting,Vomiting,False,,Exenatide,True,True,0.005,SC,BID
NCT00381342,Vomiting,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 10 μg,treatment,78,3.0,4.0,Vomiting,Vomiting,Vomiting,False,,Exenatide,True,True,0.01,SC,BID
NCT00381342,Back pain,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 5 μg,treatment,77,3.0,4.0,Back pain,Back pain,Musculoskeletal pain,False,,Exenatide,True,True,0.005,SC,BID
NCT00381342,Back pain,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 10 μg,treatment,78,2.0,3.0,Back pain,Back pain,Musculoskeletal pain,False,,Exenatide,True,True,0.01,SC,BID
NCT00381342,Back pain,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Placebo,control,77,1.0,1.0,Back pain,Back pain,Musculoskeletal pain,False,,Exenatide,False,False,,,
NCT00381342,Nausea,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,True,False,Exenatide 5 μg,treatment,77,2.0,3.0,Nausea,Nausea,Nausea,False,,Exenatide,True,True,0.005,SC,BID
NCT00381342,Nausea,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,True,False,Exenatide 10 μg,treatment,78,10.0,13.0,Nausea,Nausea,Nausea,False,,Exenatide,True,True,0.01,SC,BID
NCT00381342,Nasopharyngitis,Treatment-emergent adverse events reported in ≥2% of exenatide-treated patients,True,False,False,False,False,Exenatide 5 μg,treatment,77,2.0,3.0,Nasopharyngitis,Nasopharyngitis,Nasopharyngitis,False,,Exenatide,True,True,0.005,SC,BID
